edge_id	from_type	from_id	to_type	to_id	relation_kind	directness	rule_id	year_start	year_end	certainty	supporting_claim_ids	path_text
edge-8ee809a28af3523f	person	paul	place	damascus	person_place	direct	active_in	34	36	attested	clm-paul-active-damascus	person:paul → active_in → place:damascus
edge-fd945ac4ad5b6297	group	disciples-of-jesus	place	damascus	group_place	direct	group_present_at	34	50	attested	clm-disciples-at-damascus	group:disciples-of-jesus → group_present_at → place:damascus
edge-194a0eb01f9e948d	person	simon-peter	place	samaria	person_place	direct	active_in	35	45	attested	clm-peter-active-samaria	person:simon-peter → active_in → place:samaria
edge-438584ed65df6dc5	person	paul	place	galilee	person_place	direct	active_in	36	36	probable	clm-paul-active-galilee-area	person:paul → active_in → place:galilee
edge-399006b89e6829bb	person	paul	place	jerusalem	person_place	direct	active_in	36	57	attested	clm-paul-active-jerusalem	person:paul → active_in → place:jerusalem
edge-1213ba9842a463c0	group	disciples-of-jesus	place	joppa	group_place	direct	group_present_at	39	40	attested	clm-group-disciples-joppa	group:disciples-of-jesus → group_present_at → place:joppa
edge-3ab2320b7f30676d	person	simon-the-tanner	place	joppa	person_place	direct	active_in	39	40	attested	clm-simon-the-tanner-active-joppa	person:simon-the-tanner → active_in → place:joppa
edge-492ef823272343bf	person	tabitha	place	joppa	person_place	direct	active_in	39	40	attested	clm-tabitha-active-joppa	person:tabitha → active_in → place:joppa
edge-8d7feb40e3166b01	person	simon-peter	place	joppa	person_place	direct	active_in	39	40	attested	clm-peter-active-joppa	person:simon-peter → active_in → place:joppa
edge-be24034b38b0ab25	person	simon-peter	place	lydda	person_place	direct	active_in	39	40	attested	clm-peter-active-lydda	person:simon-peter → active_in → place:lydda
edge-e8d86273ac4a52b0	person	aeneas	place	lydda	person_place	direct	active_in	39	40	attested	clm-aeneas-active-lydda	person:aeneas → active_in → place:lydda
edge-c377310ebd21b85e	group	disciples-of-jesus	place	lydda	group_place	direct	group_present_at	39	50	probable	clm-disciples-at-lydda	group:disciples-of-jesus → group_present_at → place:lydda
edge-6b87e40904780f97	person	simon-peter	place	caesarea	person_place	direct	active_in	40	40	attested	clm-peter-active-caesarea	person:simon-peter → active_in → place:caesarea
edge-48e4e16288c13e30	person	cornelius	place	caesarea	person_place	direct	active_in	40	41	attested	clm-cornelius-active-caesarea	person:cornelius → active_in → place:caesarea
edge-915166b7afa6dc2c	person	simon-peter	place	antioch	person_place	direct	bishop_of	40	55	probable	clm-peter-bishop-antioch	person:simon-peter → bishop_of → place:antioch
edge-8fd4c786010cd7e5	group	disciples-of-jesus	place	caesarea	group_place	direct	group_present_at	40	62	attested	clm-group-disciples-caesarea	group:disciples-of-jesus → group_present_at → place:caesarea
edge-6a5f1455497851c1	group	disciples-of-jesus	place	antioch	group_place	direct	group_present_at	40	70	attested	clm-disciples-at-antioch	group:disciples-of-jesus → group_present_at → place:antioch
edge-a0484775040185a8	group	antioch-church	place	antioch	group_place	direct	group_present_at	40	400	attested	clm-group-antioch-church-antioch	group:antioch-church → group_present_at → place:antioch
edge-c2c82cb2db988b50	person	herod-agrippa-i	place	jerusalem	person_place	direct	active_in	41	44	attested	clm-herod-agrippa-active-jerusalem	person:herod-agrippa-i → active_in → place:jerusalem
edge-f8eb1503db877042	person	barnabas	place	antioch	person_place	direct	active_in	42	48	attested	clm-barnabas-active-antioch	person:barnabas → active_in → place:antioch
edge-bcd9594efe57a9f7	group	roman-empire	place	britannia	group_place	direct	controls_place	43	400	probable	clm-rome-controls-britannia	group:roman-empire → controls_place → place:britannia
edge-1895c881790bf72f	event	herodian-persecution-of-jerusalem-church	place	jerusalem	event_place	direct	event_occurs_at	44	44	attested	clm-herodian-persecution-at-jerusalem	event:herodian-persecution-of-jerusalem-church → event_occurs_at → place:jerusalem
edge-af393f6535b4c8f6	event	james-son-of-zebedee-martyrdom	place	jerusalem	event_place	direct	event_occurs_at	44	44	probable	clm-james-zebedee-martyrdom-at-jerusalem	event:james-son-of-zebedee-martyrdom → event_occurs_at → place:jerusalem
edge-85e43f3a8ef52d6b	person	agabus	place	antioch	person_place	direct	active_in	44	46	attested	clm-agabus-active-antioch	person:agabus → active_in → place:antioch
edge-fc334cbce532c14a	person	john-mark	place	antioch	person_place	direct	active_in	44	46	attested	clm-john-mark-active-antioch	person:john-mark → active_in → place:antioch
edge-a7f76e57b4ad709c	person	paul	place	antioch	person_place	direct	active_in	44	48	attested	clm-paul-active-antioch	person:paul → active_in → place:antioch
edge-4e8f8d3af0b47b3e	person	luke-the-evangelist	place	antioch	person_place	direct	active_in	44	50	probable	clm-luke-active-antioch	person:luke-the-evangelist → active_in → place:antioch
edge-0bc26f93073c4e3c	person	john-mark	place	salamis	person_place	direct	active_in	46	46	attested	clm-john-mark-active-salamis	person:john-mark → active_in → place:salamis
edge-0e70bc3e66d73b36	person	sergius-paulus	place	paphos	person_place	direct	active_in	46	46	attested	clm-sergius-paulus-active-paphos	person:sergius-paulus → active_in → place:paphos
edge-13d8b4d62ee178d3	person	barnabas	place	cyprus	person_place	direct	active_in	46	46	attested	clm-barnabas-active-cyprus	person:barnabas → active_in → place:cyprus
edge-27227da7aa25f00d	person	barnabas	place	salamis	person_place	direct	active_in	46	46	attested	clm-barnabas-active-salamis	person:barnabas → active_in → place:salamis
edge-34e5d30887f5a6ac	person	paul	place	salamis	person_place	direct	active_in	46	46	attested	clm-paul-active-salamis	person:paul → active_in → place:salamis
edge-40ca2e1639a540f1	person	barnabas	place	paphos	person_place	direct	active_in	46	46	attested	clm-barnabas-active-paphos	person:barnabas → active_in → place:paphos
edge-4b2aeec03c91f5b8	person	manaen	place	antioch	person_place	direct	active_in	46	46	attested	clm-manaen-active-antioch	person:manaen → active_in → place:antioch
edge-60623b4f1f38a483	person	paul	place	cyprus	person_place	direct	active_in	46	46	attested	clm-paul-active-cyprus	person:paul → active_in → place:cyprus
edge-ae0b0223c59d3b5b	group	disciples-of-jesus	place	paphos	group_place	direct	group_present_at	46	46	attested	clm-group-disciples-paphos	group:disciples-of-jesus → group_present_at → place:paphos
edge-bc19a8fd6e9e3252	person	lucius-of-cyrene	place	antioch	person_place	direct	active_in	46	46	attested	clm-lucius-of-cyrene-active-antioch	person:lucius-of-cyrene → active_in → place:antioch
edge-daf63cb6e51c0d98	person	john-mark	place	paphos	person_place	direct	active_in	46	46	attested	clm-john-mark-active-paphos	person:john-mark → active_in → place:paphos
edge-dd5b8c775c0144c0	person	john-mark	place	cyprus	person_place	direct	active_in	46	46	attested	clm-john-mark-active-cyprus	person:john-mark → active_in → place:cyprus
edge-e50d0a61e9daaa41	person	paul	place	paphos	person_place	direct	active_in	46	46	attested	clm-paul-active-paphos	person:paul → active_in → place:paphos
edge-edc7bdc63df3c4f5	person	simeon-called-niger	place	antioch	person_place	direct	active_in	46	46	attested	clm-simeon-called-niger-active-antioch	person:simeon-called-niger → active_in → place:antioch
edge-3437991caa1fd837	person	barnabas	place	derbe	person_place	direct	active_in	46	47	attested	clm-barnabas-active-derbe	person:barnabas → active_in → place:derbe
edge-f16e87be917469d3	person	barnabas	place	galatia	person_place	direct	active_in	46	47	probable	clm-barnabas-active-galatia	person:barnabas → active_in → place:galatia
edge-f204f2641d9f4c2d	person	barnabas	place	lystra	person_place	direct	active_in	46	47	attested	clm-barnabas-active-lystra	person:barnabas → active_in → place:lystra
edge-61fd60bd3f8bcc0e	person	paul	place	derbe	person_place	direct	active_in	46	49	attested	clm-paul-active-derbe	person:paul → active_in → place:derbe
edge-70418232f9ea1819	person	paul	place	galatia	person_place	direct	active_in	46	49	probable	clm-paul-active-galatia	person:paul → active_in → place:galatia
edge-9d088f823cca3acc	person	paul	place	lystra	person_place	direct	active_in	46	49	attested	clm-paul-active-lystra	person:paul → active_in → place:lystra
edge-0fe512e47a2ae194	person	silas	place	lystra	person_place	direct	active_in	49	49	probable	clm-silas-active-lystra	person:silas → active_in → place:lystra
edge-13a78c486df60321	proposition	gentile-believers-need-not-be-circumcised	place	galatia	proposition_place	derived	work_affirms_proposition+addressed_to_place	49	49	probable	clm-galatians-addressed-galatia|clm-galatians-gentiles	work:epistle-to-the-galatians → work_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + work:epistle-to-the-galatians → addressed_to_place → place:galatia
edge-2b14e86c6b3c7ea3	proposition	gentile-believers-need-not-be-circumcised	place	caesarea	proposition_place	derived	person_affirms_proposition+active_in	49	49	probable	clm-peter-active-caesarea|clm-peter-gentile-inclusion	person:simon-peter → person_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + person:simon-peter → active_in → place:caesarea
edge-436af4381cc80479	proposition	gentile-believers-need-not-be-circumcised	place	antioch	proposition_place	derived	person_affirms_proposition+bishop_of	49	49	probable	clm-peter-bishop-antioch|clm-peter-gentile-inclusion	person:simon-peter → person_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + person:simon-peter → bishop_of → place:antioch
edge-669352f172c22300	proposition	gentile-believers-need-not-be-circumcised	place	rome	proposition_place	derived	person_affirms_proposition+bishop_of	49	49	probable	clm-peter-bishop-rome|clm-peter-gentile-inclusion	person:simon-peter → person_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + person:simon-peter → bishop_of → place:rome
edge-910418bb479e46fc	proposition	gentile-believers-need-not-be-circumcised	place	jerusalem	proposition_place	derived	person_affirms_proposition+active_in	49	49	probable	clm-peter-active-jerusalem|clm-peter-gentile-inclusion	person:simon-peter → person_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + person:simon-peter → active_in → place:jerusalem
edge-93c2184a32ff1222	proposition	gentile-believers-need-not-be-circumcised	place	galilee	proposition_place	derived	person_affirms_proposition+active_in	49	49	probable	clm-peter-active-galilee|clm-peter-gentile-inclusion	person:simon-peter → person_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + person:simon-peter → active_in → place:galilee
edge-98d613abb1d2593d	person	titus	place	jerusalem	person_place	direct	active_in	49	49	probable	clm-titus-active-jerusalem	person:titus → active_in → place:jerusalem
edge-b08dbb8e919206c4	work	epistle-to-the-galatians	place	galatia	work_place	direct	addressed_to_place	49	49	attested	clm-galatians-addressed-galatia	work:epistle-to-the-galatians → addressed_to_place → place:galatia
edge-bedc570fb4cb9578	proposition	gentile-believers-need-not-be-circumcised	place	joppa	proposition_place	derived	person_affirms_proposition+active_in	49	49	probable	clm-peter-active-joppa|clm-peter-gentile-inclusion	person:simon-peter → person_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + person:simon-peter → active_in → place:joppa
edge-bfe20f6f7df90802	proposition	gentile-believers-need-not-be-circumcised	place	samaria	proposition_place	derived	person_affirms_proposition+active_in	49	49	probable	clm-peter-active-samaria|clm-peter-gentile-inclusion	person:simon-peter → person_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + person:simon-peter → active_in → place:samaria
edge-caaf49f5d5a83c18	proposition	gentile-believers-need-not-be-circumcised	place	jerusalem	proposition_place	derived	person_affirms_proposition+bishop_of	49	49	probable	clm-james-gentile-inclusion|clm-james-just-bishop-jerusalem	person:james-the-just → person_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + person:james-the-just → bishop_of → place:jerusalem
edge-e33001ace7584321	event	council-of-jerusalem	place	jerusalem	event_place	direct	event_occurs_at	49	49	attested	clm-council-at-jerusalem	event:council-of-jerusalem → event_occurs_at → place:jerusalem
edge-f150d8126fba5fd3	proposition	gentile-believers-need-not-be-circumcised	place	lydda	proposition_place	derived	person_affirms_proposition+active_in	49	49	probable	clm-peter-active-lydda|clm-peter-gentile-inclusion	person:simon-peter → person_affirms_proposition → proposition:gentile-believers-need-not-be-circumcised + person:simon-peter → active_in → place:lydda
edge-f17807c9380a298e	person	timothy	place	lystra	person_place	direct	active_in	49	49	attested	clm-timothy-active-lystra	person:timothy → active_in → place:lystra
edge-18452f950efac55f	person	silas	place	thessalonica	person_place	direct	active_in	49	50	attested	clm-silas-active-thessalonica	person:silas → active_in → place:thessalonica
