place_id	decade	presence_status	group_presence_summary	dominant_polity_group_id	supporting_claim_count	derivation_hash
smyrna	40	unknown	roman-empire	roman-empire	1	state-0a0771d0d6362184
smyrna	50	unknown	roman-empire	roman-empire	1	state-9231e5cc035af660
smyrna	60	unknown	roman-empire	roman-empire	1	state-5c5a685c97123517
smyrna	70	unknown	roman-empire	roman-empire	1	state-5697db36ae4766c0
smyrna	80	unknown	roman-empire	roman-empire	1	state-fe04cbf5cc81b568
smyrna	90	attested	roman-empire; smyrna-church	roman-empire	4	state-8339a6a1f3941b1f
smyrna	100	attested	docetists; roman-empire; smyrna-church	roman-empire	4	state-7958fd5372b1833e
smyrna	110	attested	docetists; roman-empire; smyrna-church	roman-empire	4	state-1256e22b174499c1
smyrna	120	attested	docetists; roman-empire; smyrna-church	roman-empire	4	state-72734118eb1bb605
smyrna	130	attested	roman-empire; smyrna-church	roman-empire	3	state-e3612859d418a42e
smyrna	140	attested	roman-empire; smyrna-church	roman-empire	3	state-3d1a092283ef4cf4
smyrna	150	attested	marcionites; roman-empire; smyrna-church	roman-empire	4	state-c4364a150ebc5e50
smyrna	160	attested	marcionites; roman-empire; smyrna-church	roman-empire	4	state-cbca93b5ad882a46
smyrna	170	attested	marcionites; roman-empire; smyrna-church	roman-empire	4	state-ec9379c3ce622740
smyrna	180	attested	marcionites; roman-empire; smyrna-church	roman-empire	4	state-24a347e938022b86
smyrna	190	attested	marcionites; roman-empire; smyrna-church	roman-empire	4	state-7fbf1f981741232a
smyrna	200	attested	marcionites; roman-empire; smyrna-church	roman-empire	4	state-5e6c7ff129af9a79
smyrna	210	unknown	marcionites; roman-empire	roman-empire	2	state-9402a1ebdb1f8b30
smyrna	220	unknown	marcionites; roman-empire	roman-empire	2	state-4ce2619e5604d786
smyrna	230	unknown	marcionites; roman-empire	roman-empire	2	state-450bdd32030bf937
smyrna	240	unknown	marcionites; roman-empire	roman-empire	2	state-a1ad1d21160e5142
smyrna	250	unknown	marcionites; roman-empire	roman-empire	2	state-3148be66b5820392
smyrna	260	unknown	marcionites; roman-empire	roman-empire	2	state-ad5568f3f4d0c26e
smyrna	270	unknown	marcionites; roman-empire	roman-empire	2	state-ccf5a91a186d999b
smyrna	280	unknown	marcionites; roman-empire	roman-empire	2	state-a7594a1a82af6920
smyrna	290	unknown	marcionites; roman-empire	roman-empire	2	state-34087d3b529f14ff
smyrna	300	unknown	marcionites; roman-empire	roman-empire	2	state-c84f00a79d7c2e1b
smyrna	310	unknown	roman-empire	roman-empire	1	state-00b0a45a7776379a
smyrna	320	unknown	roman-empire	roman-empire	1	state-f2b5837aaeaf8e22
smyrna	330	unknown	roman-empire	roman-empire	1	state-cc5b04a785c1c6e5
smyrna	340	unknown	roman-empire	roman-empire	1	state-f367f825bd1a56bd
smyrna	350	unknown	roman-empire	roman-empire	1	state-a1736e7c9e15de4d
smyrna	360	unknown	roman-empire	roman-empire	1	state-934ef299439ed7f7
smyrna	370	unknown	roman-empire	roman-empire	1	state-26a6ac8b49ebd1fa
smyrna	380	unknown	roman-empire	roman-empire	1	state-b456e388821b2781
smyrna	390	unknown	roman-empire	roman-empire	1	state-c8c70e3033b7c7f3
smyrna	400	unknown	roman-empire	roman-empire	1	state-0be358560ec4a8ac
syracuse	60	attested			1	state-a052cf79b03b16e6
thessalonica	-170	unknown	roman-empire	roman-empire	1	state-c72a3fa4197e486f
thessalonica	-160	unknown	roman-empire	roman-empire	1	state-2975f474fc20c0e8
thessalonica	-150	unknown	roman-empire	roman-empire	1	state-3e03e44c25ecd6c3
thessalonica	-140	unknown	roman-empire	roman-empire	1	state-9fbfbf80c2346ade
thessalonica	-130	unknown	roman-empire	roman-empire	1	state-0d40abe7018a4d1c
thessalonica	-120	unknown	roman-empire	roman-empire	1	state-c126dbc1337742cf
thessalonica	-110	unknown	roman-empire	roman-empire	1	state-7fd450a31769eb6b
thessalonica	-100	unknown	roman-empire	roman-empire	1	state-3f26e1f9110d669e
thessalonica	-90	unknown	roman-empire	roman-empire	1	state-64a4d69010eaea8e
thessalonica	-80	unknown	roman-empire	roman-empire	1	state-c9f24540b6102c5b
thessalonica	-70	unknown	roman-empire	roman-empire	1	state-d35c1c271d754b6c
thessalonica	-60	unknown	roman-empire	roman-empire	1	state-6a1bc2dc3a1053a1
thessalonica	-50	unknown	roman-empire	roman-empire	1	state-365b2a65fe90e04e
thessalonica	-40	unknown	roman-empire	roman-empire	1	state-75a607baebb7ff82
thessalonica	-30	unknown	roman-empire	roman-empire	1	state-a10984aec345e11e
thessalonica	-20	unknown	roman-empire	roman-empire	1	state-3830491a258e187d
thessalonica	-10	unknown	roman-empire	roman-empire	1	state-1d4c16f32d98d2aa
thessalonica	0	unknown	roman-empire	roman-empire	1	state-6b70253f3e7809ca
thessalonica	10	unknown	roman-empire	roman-empire	1	state-14acdf455a74a5a7
thessalonica	20	unknown	roman-empire	roman-empire	1	state-6d9bc419e00e4e58
thessalonica	30	unknown	roman-empire	roman-empire	1	state-dad443c9d4aafff3
thessalonica	40	unknown	disciples-of-jesus; roman-empire	roman-empire	2	state-01d5e3a2771d94c6
thessalonica	50	attested	disciples-of-jesus; roman-empire; thessalonian-church	roman-empire	5	state-265dce48cc5ce9a9
thessalonica	60	attested	disciples-of-jesus; roman-empire; thessalonian-church	roman-empire	4	state-34c9acba1932fa6a
thessalonica	70	attested	disciples-of-jesus; roman-empire; thessalonian-church	roman-empire	4	state-84c1589f8672ecb0
thessalonica	80	attested	roman-empire; thessalonian-church	roman-empire	3	state-f1ffe35d1eb74ce7
thessalonica	90	attested	roman-empire; thessalonian-church	roman-empire	3	state-22560cd09f22ad60
thessalonica	100	attested	roman-empire; thessalonian-church	roman-empire	3	state-b06f95795e17c870
thessalonica	110	attested	roman-empire; thessalonian-church	roman-empire	3	state-6fc6b799aea50c30
thessalonica	120	attested	roman-empire; thessalonian-church	roman-empire	3	state-c44d1e627ff2c52d
thessalonica	130	attested	roman-empire; thessalonian-church	roman-empire	3	state-f0c4a81291288590
thessalonica	140	attested	roman-empire; thessalonian-church	roman-empire	3	state-8ee5a91277f59168
thessalonica	150	attested	roman-empire; thessalonian-church	roman-empire	3	state-2227f9e691d32304
thessalonica	160	attested	roman-empire; thessalonian-church	roman-empire	3	state-f9258924849604bb
thessalonica	170	attested	roman-empire; thessalonian-church	roman-empire	3	state-6b5aff235fbc3ed2
thessalonica	180	attested	roman-empire; thessalonian-church	roman-empire	3	state-c1fc6647e69f9d50
thessalonica	190	attested	roman-empire; thessalonian-church	roman-empire	3	state-ddd1b3069bced260
thessalonica	200	attested	roman-empire; thessalonian-church	roman-empire	3	state-fdc25a0593f81153
thessalonica	210	unknown	roman-empire	roman-empire	1	state-b57ade337818f9b4
thessalonica	220	unknown	roman-empire	roman-empire	1	state-60d36e98275f44f3
thessalonica	230	unknown	roman-empire	roman-empire	1	state-9d84b27bf062e203
thessalonica	240	unknown	roman-empire	roman-empire	1	state-7cc1b2b8fb04cb4f
thessalonica	250	unknown	roman-empire	roman-empire	1	state-3c2f5372579d0acc
thessalonica	260	unknown	roman-empire	roman-empire	1	state-fe10c9a01a29ad11
thessalonica	270	unknown	roman-empire	roman-empire	1	state-cb4c672ba635462f
thessalonica	280	unknown	roman-empire	roman-empire	1	state-034f233d34aaea47
thessalonica	290	unknown	roman-empire	roman-empire	1	state-308514057d7dc6f0
thessalonica	300	unknown	roman-empire	roman-empire	1	state-5d7de137b4c96844
thessalonica	310	unknown	roman-empire	roman-empire	1	state-a311748598bf83c7
thessalonica	320	unknown	roman-empire	roman-empire	1	state-9c718847d77198d0
thessalonica	330	unknown	roman-empire	roman-empire	1	state-0efec3d06f740c6c
thessalonica	340	unknown	roman-empire	roman-empire	1	state-fa955bfe840b04de
thessalonica	350	unknown	roman-empire	roman-empire	1	state-7bc1e5bb1d606757
thessalonica	360	unknown	roman-empire	roman-empire	1	state-bc1e507b6d4df763
thessalonica	370	unknown	roman-empire	roman-empire	1	state-b8027f12c4527e66
thessalonica	380	unknown	roman-empire	roman-empire	1	state-29f70fade391d1a6
thessalonica	390	unknown	roman-empire	roman-empire	1	state-a68461f665584cbe
thessalonica	400	unknown	roman-empire	roman-empire	1	state-1960b30d3582917c
three-taverns	60	attested			1	state-02277dffee30c671
thyatira	-140	unknown	roman-empire	roman-empire	1	state-7eeac80868257bf0
thyatira	-130	unknown	roman-empire	roman-empire	1	state-ddea840464deb810
thyatira	-120	unknown	roman-empire	roman-empire	1	state-f3fbed25dae45052
thyatira	-110	unknown	roman-empire	roman-empire	1	state-84dee9e3e22cae8a
thyatira	-100	unknown	roman-empire	roman-empire	1	state-45989a2d48af6493
thyatira	-90	unknown	roman-empire	roman-empire	1	state-6303384ba34dc0ed
thyatira	-80	unknown	roman-empire	roman-empire	1	state-9d0758fe52108952
thyatira	-70	unknown	roman-empire	roman-empire	1	state-487421085a7d7fb7
thyatira	-60	unknown	roman-empire	roman-empire	1	state-b3cd7eb895206fac
thyatira	-50	unknown	roman-empire	roman-empire	1	state-ed0e3ee0d7153fde
thyatira	-40	unknown	roman-empire	roman-empire	1	state-fb501d000a7c2669
thyatira	-30	unknown	roman-empire	roman-empire	1	state-7c6e1c73effcf099
thyatira	-20	unknown	roman-empire	roman-empire	1	state-ca4714e4460a4ce2
thyatira	-10	unknown	roman-empire	roman-empire	1	state-8ed5d864296ed6e6
thyatira	0	unknown	roman-empire	roman-empire	1	state-620fcbf2397a3ac1
thyatira	10	unknown	roman-empire	roman-empire	1	state-4dc20b1d9107175a
thyatira	20	unknown	roman-empire	roman-empire	1	state-579c5d15918452a5
thyatira	30	unknown	roman-empire	roman-empire	1	state-d74cc5a6f7934326
thyatira	40	unknown	roman-empire	roman-empire	1	state-29f9dba04e45bb87
thyatira	50	unknown	roman-empire	roman-empire	1	state-da2c31cb64cc1fb8
thyatira	60	unknown	roman-empire	roman-empire	1	state-b2077a1dc486e4cb
thyatira	70	unknown	roman-empire	roman-empire	1	state-ae6f8f0b33874206
thyatira	80	unknown	roman-empire	roman-empire	1	state-7933ea5a8378cb56
thyatira	90	attested	roman-empire; thyatira-church	roman-empire	4	state-dc586e339fc1a3ce
thyatira	100	attested	roman-empire; thyatira-church	roman-empire	3	state-1725be8016fba7bc
thyatira	110	attested	roman-empire; thyatira-church	roman-empire	3	state-a80207cac5a4d10e
thyatira	120	attested	roman-empire; thyatira-church	roman-empire	3	state-30cc8b038b0afd45
thyatira	130	attested	roman-empire; thyatira-church	roman-empire	3	state-c4df7bafc4c901a0
thyatira	140	attested	roman-empire; thyatira-church	roman-empire	3	state-358499642e41f62f
thyatira	150	attested	roman-empire; thyatira-church	roman-empire	3	state-73e2fa314a7b72bf
thyatira	160	attested	roman-empire; thyatira-church	roman-empire	3	state-f816abce600a7c2f
thyatira	170	attested	roman-empire; thyatira-church	roman-empire	3	state-8415f6d2e7b220b5
thyatira	180	attested	roman-empire; thyatira-church	roman-empire	3	state-3216f02c0f517abb
thyatira	190	attested	roman-empire; thyatira-church	roman-empire	3	state-1db07e326ccb4e02
thyatira	200	attested	roman-empire; thyatira-church	roman-empire	3	state-05c991476e3ac797
thyatira	210	unknown	roman-empire	roman-empire	1	state-bc3cdfc0749ee8df
thyatira	220	unknown	roman-empire	roman-empire	1	state-6688243ae88b744a
thyatira	230	unknown	roman-empire	roman-empire	1	state-0e050140c08db47c
thyatira	240	unknown	roman-empire	roman-empire	1	state-8d80c2628a743c53
thyatira	250	unknown	roman-empire	roman-empire	1	state-f0eb6512054e12c3
thyatira	260	unknown	roman-empire	roman-empire	1	state-7461c4f0e8449630
thyatira	270	unknown	roman-empire	roman-empire	1	state-9d6ee2c979081510
thyatira	280	unknown	roman-empire	roman-empire	1	state-d4a3869fa5f4347f
thyatira	290	unknown	roman-empire	roman-empire	1	state-52efce87f357a7e1
thyatira	300	unknown	roman-empire	roman-empire	1	state-b5fc62028b553fe6
thyatira	310	unknown	roman-empire	roman-empire	1	state-275b9c358583a76c
thyatira	320	unknown	roman-empire	roman-empire	1	state-9643ed6d93beedc6
thyatira	330	unknown	roman-empire	roman-empire	1	state-0aece9f1dbca9cee
thyatira	340	unknown	roman-empire	roman-empire	1	state-032cd9e26f788fb7
thyatira	350	unknown	roman-empire	roman-empire	1	state-38f525b6e86be9f0
thyatira	360	unknown	roman-empire	roman-empire	1	state-db9870b73bfeb938
thyatira	370	unknown	roman-empire	roman-empire	1	state-933a93b354f086f9
thyatira	380	unknown	roman-empire	roman-empire	1	state-f94f3fe9422ed6df
thyatira	390	unknown	roman-empire	roman-empire	1	state-c8f95de1c880c3be
thyatira	400	unknown	roman-empire	roman-empire	1	state-6bd9048249b3fec3
troas	-140	unknown	roman-empire	roman-empire	1	state-d1b463518c379bae
troas	-130	unknown	roman-empire	roman-empire	1	state-b675c3752b4b4d5e
troas	-120	unknown	roman-empire	roman-empire	1	state-7102622b4c17534d
troas	-110	unknown	roman-empire	roman-empire	1	state-b0ce4e98addc63a3
troas	-100	unknown	roman-empire	roman-empire	1	state-0e8f1151d59d7ce5
troas	-90	unknown	roman-empire	roman-empire	1	state-41183577001ddc04
troas	-80	unknown	roman-empire	roman-empire	1	state-008067f7b5e33c3d
troas	-70	unknown	roman-empire	roman-empire	1	state-f4d200a5fbb9acfa
troas	-60	unknown	roman-empire	roman-empire	1	state-0886bd5093020dea
troas	-50	unknown	roman-empire	roman-empire	1	state-37a5f1ddc42a38a0
troas	-40	unknown	roman-empire	roman-empire	1	state-c54b3bb6494f7b04
troas	-30	unknown	roman-empire	roman-empire	1	state-fb4a85e160fa97d1
troas	-20	unknown	roman-empire	roman-empire	1	state-984591d7d0bc7018
troas	-10	unknown	roman-empire	roman-empire	1	state-3cefc3799617cbd4
troas	0	unknown	roman-empire	roman-empire	1	state-c93a01c5d7c96d95
troas	10	unknown	roman-empire	roman-empire	1	state-884f231393351d58
troas	20	unknown	roman-empire	roman-empire	1	state-0f1117862e1217c7
troas	30	unknown	roman-empire	roman-empire	1	state-026384b9600df488
troas	40	unknown	roman-empire	roman-empire	1	state-f7dc94550e837954
troas	50	attested	disciples-of-jesus; roman-empire	roman-empire	3	state-6f513a20bdbe81fe
troas	60	unknown	roman-empire	roman-empire	1	state-6bd777e342555ccf
troas	70	unknown	roman-empire	roman-empire	1	state-14e974297e871bca
troas	80	unknown	roman-empire	roman-empire	1	state-8c5d87ada3541168
troas	90	unknown	roman-empire	roman-empire	1	state-a604793979be2678
troas	100	unknown	roman-empire	roman-empire	1	state-7e5bbe52dc00d9d8
troas	110	unknown	roman-empire	roman-empire	1	state-76ef26417045a8d2
troas	120	unknown	roman-empire	roman-empire	1	state-15acd9cc844117e8
troas	130	unknown	roman-empire	roman-empire	1	state-0e0e3f5bfbacd249
troas	140	unknown	roman-empire	roman-empire	1	state-17470f78cfb602b6
troas	150	unknown	roman-empire	roman-empire	1	state-44255519a2749c84
troas	160	unknown	roman-empire	roman-empire	1	state-2c45ab9a8f94c7a5
troas	170	unknown	roman-empire	roman-empire	1	state-aca03e9a5f2db875
troas	180	unknown	roman-empire	roman-empire	1	state-c283d434e9531202
troas	190	unknown	roman-empire	roman-empire	1	state-aeb390a051667e37
troas	200	unknown	roman-empire	roman-empire	1	state-a4bf4e192f3655eb
troas	210	unknown	roman-empire	roman-empire	1	state-a02491a5ce2f6cf4
troas	220	unknown	roman-empire	roman-empire	1	state-bb33e34fd8f5ff42
troas	230	unknown	roman-empire	roman-empire	1	state-f75b267dfb0a27eb
troas	240	unknown	roman-empire	roman-empire	1	state-b2a7ab987df2cf06
troas	250	unknown	roman-empire	roman-empire	1	state-8877919028fb0a5e
troas	260	unknown	roman-empire	roman-empire	1	state-4ab0dc2ad91639b8
troas	270	unknown	roman-empire	roman-empire	1	state-d564f33dc7ba58ca
troas	280	unknown	roman-empire	roman-empire	1	state-73c998accfc236bb
troas	290	unknown	roman-empire	roman-empire	1	state-3276e6bfdaee7b1f
troas	300	unknown	roman-empire	roman-empire	1	state-0e8d3eef1de7f5d1
troas	310	unknown	roman-empire	roman-empire	1	state-a6f46045598588f2
troas	320	unknown	roman-empire	roman-empire	1	state-c12049bfc15c116e
troas	330	unknown	roman-empire	roman-empire	1	state-85bf2ecd5b298cfa
troas	340	unknown	roman-empire	roman-empire	1	state-e31251dde4c017cf
troas	350	unknown	roman-empire	roman-empire	1	state-1bdd01301ae51f2f
troas	360	unknown	roman-empire	roman-empire	1	state-9b8e8560be33cf07
troas	370	unknown	roman-empire	roman-empire	1	state-2db05c98e425835c
troas	380	unknown	roman-empire	roman-empire	1	state-3b91a9f529760589
troas	390	unknown	roman-empire	roman-empire	1	state-bb64986d47115c7c
troas	400	unknown	roman-empire	roman-empire	1	state-01dc9986bb98b668
tyre	-70	unknown	roman-empire	roman-empire	1	state-590447c2a05fc930
tyre	-60	unknown	roman-empire	roman-empire	1	state-0cad8e8cad11e971
tyre	-50	unknown	roman-empire	roman-empire	1	state-5a8f61cedbb7607f
tyre	-40	unknown	roman-empire	roman-empire	1	state-3d9c3dbe5416e49b
tyre	-30	unknown	roman-empire	roman-empire	1	state-3a3401fa05848d5b
tyre	-20	unknown	roman-empire	roman-empire	1	state-d319535e9e683fa6
tyre	-10	unknown	roman-empire	roman-empire	1	state-5cba4d4c568836bc
tyre	0	unknown	roman-empire	roman-empire	1	state-94614087968ca2cf
tyre	10	unknown	roman-empire	roman-empire	1	state-9c28d428947979c2
tyre	20	unknown	roman-empire	roman-empire	1	state-1cc24efe371e5060
tyre	30	unknown	roman-empire	roman-empire	1	state-3d0ea65a1f1a9f4c
tyre	40	unknown	roman-empire	roman-empire	1	state-edc1109fc9873572
tyre	50	attested	disciples-of-jesus; roman-empire	roman-empire	3	state-dc6a58d619e38c0f
tyre	60	unknown	roman-empire	roman-empire	1	state-620dd86bd9ececff
tyre	70	unknown	roman-empire	roman-empire	1	state-c1afbf68f5306262
tyre	80	unknown	roman-empire	roman-empire	1	state-2dae12160864d668
tyre	90	unknown	roman-empire	roman-empire	1	state-cad26a1d01ab9232
tyre	100	unknown	roman-empire	roman-empire	1	state-aa168f1517e0c2d8
tyre	110	unknown	roman-empire	roman-empire	1	state-c5857b2c4b15613f
tyre	120	unknown	roman-empire	roman-empire	1	state-fa94ff46793a0349
tyre	130	unknown	roman-empire	roman-empire	1	state-afc195ec16989b52
tyre	140	unknown	roman-empire	roman-empire	1	state-1f0569ccaedfd86a
tyre	150	unknown	roman-empire	roman-empire	1	state-3305d0ca4c5c5a80
tyre	160	unknown	roman-empire	roman-empire	1	state-d7569043c4a4fce7
tyre	170	unknown	roman-empire	roman-empire	1	state-0a281c03d747e34f
tyre	180	unknown	roman-empire	roman-empire	1	state-8456c883d2de7a10
tyre	190	unknown	roman-empire	roman-empire	1	state-d992af6c901325b5
tyre	200	unknown	roman-empire	roman-empire	1	state-0f83bb2ff2cbd85c
tyre	210	unknown	roman-empire	roman-empire	1	state-ed2e0f02e1d4f39a
tyre	220	unknown	roman-empire	roman-empire	1	state-8aa40cb8ed6e98dc
